feat_000,feat_001,feat_002,feat_003,feat_004,feat_005,feat_006,feat_007,feat_008,feat_009,feat_010,feat_011,feat_012,feat_013,feat_014,feat_015,feat_016,feat_017,feat_018,feat_019,feat_020,feat_021,feat_022,feat_023,feat_024,feat_025,feat_026,feat_027,feat_028,feat_029,feat_030,feat_031,feat_032,feat_033,feat_034,feat_035,feat_036,feat_037,feat_038,feat_039,feat_040,feat_041,feat_042,feat_043,feat_044,feat_045,feat_046,feat_047,feat_048,feat_049,feat_050,feat_051,feat_052,feat_053,feat_054,feat_055,feat_056,feat_057,feat_058,feat_059,feat_060,feat_061,feat_062,feat_063,feat_064,feat_065,feat_066,feat_067,feat_068,feat_069,feat_070,feat_071,feat_072,feat_073,feat_074,feat_075,feat_076,feat_077,feat_078,feat_079,feat_080,feat_081,feat_082,feat_083,feat_084,feat_085,feat_086,feat_087,feat_088,feat_089,feat_090,feat_091,feat_092,feat_093,feat_094,feat_095,feat_096,feat_097,feat_098,feat_099,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127,feat_128,feat_129,feat_130,feat_131,feat_132,feat_133,feat_134,feat_135,feat_136,feat_137,feat_138,feat_139,feat_140,feat_141,feat_142,feat_143,feat_144,feat_145,feat_146,feat_147,feat_148,feat_149,feat_150,feat_151,feat_152,feat_153,feat_154,feat_155,feat_156,feat_157,feat_158,feat_159,feat_160,feat_161,feat_162,feat_163,feat_164,feat_165,feat_166,feat_167,feat_168,feat_169,feat_170,feat_171,feat_172,feat_173,feat_174,feat_175,feat_176,feat_177,feat_178,feat_179,feat_180,feat_181,feat_182,feat_183,feat_184,feat_185,feat_186,feat_187,feat_188,feat_189,feat_190,feat_191,feat_192,feat_193,feat_194,feat_195,feat_196,feat_197,feat_198,feat_199,label
0.9042841196,1.223236084,1.497900009,1.094112754,3.223651171,2.119591236,1.718235493,1.459880352,3.219426394,4.276826859,2.18308568,0.7738507986,2.05561161,2.252033949,2.673602581,1.062092423,1.188774943,2.912475586,2.762506485,3.453190327,1.712083817,2.695974112,2.05888176,2.906891346,3.801161766,4.272369385,3.645354509,3.268414974,4.052894592,4.774021149,3.288128853,2.411681652,2.654739618,3.818416834,3.599135876,2.751076937,2.138501883,2.611804962,3.835408211,2.754894495,2.443352461,2.497170448,3.457863331,3.656159878,3.423532724,2.655704975,3.297793388,3.890696764,4.086632252,3.9465096,3.528242826,4.044265747,4.132814884,4.352455139,3.635807753,2.917645931,2.935046196,2.834072113,2.679075003,1.836638451,2.071242332,2.16663003,2.175460815,1.844489336,1.598115563,1.26784277,1.806940675,1.901805639,1.705169916,1.233431101,1.280370116,1.872335315,1.731083393,1.265881062,1.179447651,1.480482578,1.765212774,1.541815162,0.9234921336,0.7559941411,1.164503932,1.152917981,1.071148872,0.8962694407,0.5055275559,1.127474666,1.358623505,1.596598029,1.19112289,1.32841301,1.540440798,1.986474395,2.111128807,1.804503679,1.805450916,1.510146141,1.849966049,1.619676471,1.915488005,1.960449457,1.359020948,1.038141012,1.112374783,0.962003231,0.9642475247,1.261500239,1.346947312,0.8975089788,1.118914485,1.274010897,1.441475391,1.019958615,1.659476876,0.9441782236,1.244637132,0.9695262909,0.7196230292,0.7319144607,1.147852421,1.04817307,1.28643167,0.9193639755,1.438096285,1.086719751,1.402886629,1.623902202,1.126079559,1.909114003,1.670915723,1.693491817,1.26939106,1.725748539,2.035379648,1.283420682,1.534664869,1.506775379,1.463635445,1.021646619,0.7409370542,0.6284522414,0.6441266537,0.5093209743,0.2486803979,0.1757987887,0.1262701154,0.07737575471,0.0850604102,0.07324521989,0.1227387786,0.1821791679,0.1751242429,0.1362863928,0.1880460829,0.1184170619,0.2930295169,0.4330021441,0.4867879748,0.4888374507,0.3777773678,0.3443263471,0.4502263367,0.2960570455,0.2584626079,0.2822851241,0.1155941859,0.09844941646,0.08496658504,0.08965387195,0.05320075527,0.09777139127,0.05182461813,0.05774294958,0.05874720588,0.0653160736,0.02241394483,0.02903190069,0.09384313971,0.03273116797,0.04872630909,0.05731827393,0.06380072981,0.04969980568,0.0371808745,0.05287826806,0.07913950831,0.08330839127,0.06865413487,0.08728720248,0.03765556216,0.06295630336,0.05524870753,0.05235169828,0.04122144356,0.0352092199,0.02815768123,0.05451562628,0.02681160532,0.05056390166,0.04290836304,0.02521715872,tyakana
1.231814981,1.316261768,2.146559238,1.57675755,3.201168299,2.725429058,1.911176085,1.406515002,2.497919321,4.220452309,4.037780762,1.43895483,1.381404519,2.454713106,2.366903305,1.596651912,1.450859427,2.455842733,3.204962969,2.761219501,3.364351273,2.400990725,2.655278683,3.366618395,3.242566109,4.604715347,2.586504221,4.346772671,3.644866943,3.624312162,4.817847729,1.849906683,3.639624119,1.833316922,2.483966827,3.50376749,1.676012993,2.938504934,2.160782576,2.522822142,3.678422451,3.67294693,2.56601572,2.282083035,3.002743006,4.34948349,3.946727514,3.159237862,2.816393614,3.893569708,5.061969757,3.789284229,2.718343258,2.769130945,3.121620893,4.200995922,2.32962656,1.539156556,1.690889716,2.188636303,3.144469261,1.893532991,1.600358248,1.615082622,2.000126123,2.747054338,1.927401543,0.85179317,1.140581012,1.05246377,1.656157255,1.370794058,0.9087250829,0.9951663613,1.727750659,1.851411581,1.239613414,1.194853663,1.269656539,1.060832381,1.41230011,0.9385677576,0.8196769357,1.103290915,1.450700402,1.017661333,0.9306799769,1.066099167,1.230470777,1.392981052,1.202960491,0.8289126754,1.416997313,1.92398119,1.796507835,1.116191268,1.055945635,2.185005188,0.7458947897,0.9710761905,1.649641871,1.820592284,1.541982532,1.104874969,1.459389687,1.148337483,1.712225199,1.004768729,1.01163733,0.763906002,1.188242793,1.179709554,0.2962574661,0.1978395581,0.3202275634,0.2204977125,0.1189868525,0.08446373791,0.1587968171,0.1541829854,0.3217276037,0.3581890762,0.2848130167,0.2811555862,0.3246303797,0.4398142993,0.7431536913,0.7176021934,0.7657875419,0.7959463596,0.8389409781,1.061578274,0.9233739972,0.7397294641,1.059441805,0.4089939594,0.4079695046,0.4703557789,0.8247861266,0.6251131892,0.3096143007,0.6454235315,0.4503269196,0.266155839,0.4955372214,0.7220537663,0.8199477792,0.4603632987,0.6139595509,0.3586185873,0.4927978814,0.7812589407,0.5024581552,0.3563723862,0.2585374415,0.1400343925,0.1388226002,0.1932317764,0.3646885455,0.1716347635,0.07687144727,0.08800100535,0.08000561595,0.08913030475,0.06585089117,0.05490183458,0.02716125548,0.03988251463,0.03029118106,0.02813393623,0.03365023434,0.01872708835,0.0312839523,0.06759352982,0.071292907,0.06766098738,0.08080080897,0.1121514887,0.08690662682,0.09704924375,0.0691165328,0.03595137596,0.07067414373,0.1482578367,0.09865067154,0.07793089002,0.07634913921,0.07037335634,0.06190442666,0.06255596876,0.06417895108,0.05652425066,0.03999617323,0.02631994896,0.02107492089,0.02936059609,0.04911779985,0.02942195348,0.03260049224,0.03598074242,tyakana
1.278417706,1.227354884,1.718364239,0.9906770587,2.883434057,2.515907764,1.59348917,1.582250118,1.157881379,3.949570417,3.530568838,1.1755023,0.8154342175,1.97596705,1.878634453,1.247913003,1.253076553,2.402395248,2.534430742,3.162778854,2.98236537,2.300426006,3.167657375,2.592462778,3.662109613,4.271194458,3.357694387,2.937043667,2.840164185,4.568443298,4.723357677,2.212373972,1.5267874,1.948902965,3.448017836,3.104414225,1.743814826,1.391191602,2.170040846,3.017982483,3.611960649,1.765154362,1.51131773,2.180587769,3.704297781,3.734327078,1.798378468,1.936915517,3.312132359,4.51631546,4.373383999,2.727089167,1.726138592,3.38161397,4.367341518,3.908827066,1.546939611,1.19357872,1.935486078,2.825417519,3.3674891,1.283440471,1.792958379,2.081640959,2.517644882,2.452043533,0.8489797115,0.8760266304,1.23661375,1.25483501,1.597645283,0.943900764,0.9731226563,0.8299244046,1.578057766,1.710327864,1.11343646,0.8680922389,0.8409779072,1.060557842,1.347109914,0.7717558146,0.5547187924,0.7978826165,0.9640390873,0.9544881582,0.6431221962,0.993673563,1.195045829,1.082813025,1.521618009,0.9315010309,1.326419234,1.517533302,1.854869723,1.447679877,0.8337150216,1.737933755,1.363412023,1.329079509,1.831225038,1.384043813,1.818715692,1.553943276,1.98150897,1.985320091,1.26521647,1.540936232,1.915292978,2.159764051,2.507553339,1.074283123,0.2843675017,0.310180217,0.9471996427,0.7575622797,0.1897246093,0.2102725804,0.2652159929,0.4362846911,1.104379535,0.5191729069,0.3932703137,0.5701479912,1.107823014,1.649045825,0.9488833547,1.275656939,1.232425094,1.686158419,2.216826677,1.389851689,1.317484021,1.187921762,1.11275363,1.245904088,1.004482746,0.8593921661,1.015221357,1.210318208,1.093836665,0.5089725852,0.5109340549,0.4073233306,1.353631496,1.536812425,0.8340300918,0.6833689809,0.7401245236,0.9447342753,0.8899034858,0.5413948298,0.403914243,0.4797155857,0.2503083348,0.3108192086,0.4430716038,0.2653748989,0.2989462018,0.275691092,0.1876548082,0.2272493839,0.0816925317,0.09063050896,0.07579282671,0.1108494401,0.04959834367,0.04023415595,0.01546550356,0.01354323421,0.02803499252,0.01564299315,0.03134029731,0.02118449658,0.06717254221,0.05299079418,0.03361725062,0.05296188965,0.07699862868,0.0701219961,0.0513058044,0.08129341155,0.07440315932,0.1513288319,0.07799903303,0.02048619278,0.02846774645,0.01419883221,0.009006771259,0.02168901265,0.02111110836,0.01180196553,0.008978874423,0.01086714305,0.003641371615,0.003542638617,0.004597842228,0.004796448629,0.003432487836,0.006499755196,tyakana
0.9212145805,1.486817241,1.959458709,1.236357212,3.216124773,2.326225519,1.857686162,1.174426913,2.126351118,4.283781528,2.939410686,1.367858648,1.221803904,2.932316303,2.597072363,1.138334036,1.485548019,2.901454926,3.02848959,3.874304056,2.288315773,2.497437954,3.927959204,3.102716923,4.277719021,3.502772331,3.021354198,3.789607048,3.068202019,4.896856785,3.58356905,3.532728195,2.051502943,2.271100044,3.00161767,2.688506365,2.271589756,1.83957231,3.068557262,3.467009068,3.477989197,2.002079725,2.028964758,3.249217749,4.120183945,3.46366024,2.16012764,2.942514658,4.502875805,4.852390766,3.443753242,2.559952497,2.989666224,4.244609356,3.518198013,2.596649885,2.01767087,1.79328239,2.728476763,2.580629587,2.95381546,2.358985424,2.82696867,2.841028452,2.407566071,2.295811653,1.972948313,1.592268467,2.1012187,1.548440456,1.672572494,2.026127815,1.839642406,1.859012008,2.227039814,2.01531291,1.801458359,1.786697745,1.605707288,1.744612575,2.007671595,1.578757167,1.122977138,1.333535671,1.53611517,1.693249941,1.770628929,0.9314847589,1.259719849,1.709792256,1.768715978,0.8663355708,1.02437067,1.478368044,2.341628075,1.001432538,1.150256753,1.402387381,1.219375491,1.661272645,1.60828495,1.242375493,2.465498924,1.703920364,2.285924911,1.71985805,1.631712198,2.023982286,1.734925508,2.310006142,1.701141357,0.8475464582,0.7596129775,0.5567278862,1.595760703,0.6794427633,0.3060903251,0.5145379305,0.2979423106,1.14364481,0.967146337,0.8320819139,0.6735682487,0.8307214379,1.593619227,0.9995120764,1.327419996,2.082228422,1.418078542,2.156927109,1.339786053,1.70945704,1.939504743,1.445441246,1.796025276,0.7827833891,0.9201136827,1.218456268,1.363590121,2.379208088,1.096963763,1.040220022,0.7414206862,0.8845077157,2.314790249,1.069850326,0.882605195,0.9179774523,0.7797825933,1.305147409,0.7203283906,0.6343570948,0.4460317791,0.3761597276,0.4840899408,0.3781870604,0.2571644187,0.4045445621,0.7596761584,0.4675579965,0.2401667982,0.4689759016,0.324256748,0.5396544337,0.3709138334,0.3180060387,0.1037305519,0.1440911889,0.08121212572,0.02502920665,0.09835541993,0.1697566956,0.4509783387,0.332611829,0.2099363208,0.667096734,0.7655433416,0.4123314321,0.5031893253,0.3565202057,0.5942406058,0.5863674879,0.6419227719,0.4311799705,0.2369969487,0.2071897537,0.1544988751,0.3407693803,0.2832415104,0.3229998648,0.1990778148,0.2495019585,0.3410441875,0.337236017,0.315551281,0.2200549543,0.1874035448,0.3053116202,0.4868525863,0.2992658019,tyakana
0.5319902897,0.6436439753,1.077810168,0.6446573734,1.779580474,1.334191561,0.5667976737,0.5318660736,1.025663137,3.138015747,2.608522177,0.6462467313,0.602730751,1.309993029,1.312459588,0.55303967,0.7114010453,1.719448686,1.983143568,2.791213989,1.890634894,1.501384258,2.681147337,1.857452869,3.559247017,3.207551956,2.206059217,3.289303064,2.557799816,4.473703861,3.816806316,2.9609797,2.202708006,1.407049775,2.902338028,2.486940384,2.643374681,1.849568009,1.895233512,3.034510374,3.339651823,2.293687105,1.755011916,1.760049224,3.40857482,3.598162889,2.096383572,2.310195446,3.060832977,4.419833183,3.648300886,2.573592663,2.357566595,3.612184048,4.407351017,3.05812335,1.503595591,1.778806686,2.29138279,2.832722902,2.527804136,1.215104818,1.62370491,2.51366663,2.711765766,1.49075222,0.7357960343,0.9997963309,1.593840241,1.695628881,0.8651859164,0.7856359482,1.075394034,1.696330786,2.433193684,1.289619565,0.9520106912,1.309616089,1.51305151,2.103982925,1.182203412,0.8338863254,0.7635062933,1.172869563,1.487583041,0.7518274188,1.164870381,0.7892632484,1.205409527,1.154644966,0.803447485,1.002828121,0.6734336019,1.025990844,1.407906175,1.566526651,1.140654802,0.9043909311,1.167640924,1.532091856,1.420060635,0.8543793559,1.85600698,2.035568237,2.380741596,1.589087725,1.496640563,1.747987747,2.465354443,2.497617483,2.282387495,0.8399803638,0.8449855447,0.908999145,1.657174587,0.8732566833,0.4798159301,0.6327795386,0.5685372353,1.105448365,1.146952271,0.7562252879,0.4543452859,1.30953598,1.560410857,1.466495872,1.222921729,1.353058815,1.87770319,2.013501167,1.714570642,1.425036311,1.349578619,2.087782383,1.777237177,1.227606297,1.228605866,1.37527895,2.360947609,2.19032383,1.44553113,1.044335485,0.8866354823,1.696236968,2.170858145,1.374104977,1.164528608,1.735952258,1.941302538,1.617931962,0.9011505842,1.247926116,1.187777877,1.051206589,0.693995297,0.5477920771,0.7887425423,0.7704696655,0.8417863846,0.6578856707,0.1988174319,0.2481830865,0.1125804037,0.1704389751,0.09585570544,0.1537777781,0.1163318977,0.09389919788,0.07332839072,0.03320500255,0.02121425048,0.01589471102,0.01326603536,0.01880549267,0.02035619877,0.01811893471,0.01631263085,0.01559804007,0.02326674946,0.01978604309,0.01203176752,0.00798120629,0.02769778483,0.03355902433,0.02587929368,0.01499122847,0.01827996783,0.01719652116,0.0139564611,0.009455898777,0.006544831209,0.00566478027,0.007698480505,0.006462899502,0.005702191498,0.006292454433,0.006322097965,0.004020173103,0.005291142501,0.004095822573,tyakana
0.79750067,0.8555207849,1.343391299,0.8084834218,2.353331327,2.604486227,1.401391625,1.127811074,1.465556741,3.554007292,3.924280643,1.282719493,1.066105723,2.518522024,2.031993151,1.73365891,1.380892396,2.440576792,2.701349974,2.211126089,3.360701084,2.737866163,2.356642008,2.735462904,2.395890951,4.450976849,3.793405056,3.90605545,3.243542433,3.285852432,3.781942368,2.870698214,2.984674692,1.801786542,1.562005281,2.050486326,2.550836325,2.510609865,2.318221092,2.111569881,3.169574022,3.541132927,2.892646551,2.303295374,2.145358324,2.875299692,3.712850809,3.476228952,2.748614788,3.231283903,4.096680164,4.630223751,3.867664337,1.570744276,2.768403292,2.967673302,2.397203445,2.395074129,1.435637712,2.33867979,3.322475195,3.154529572,2.500590801,1.554466367,1.818196893,2.242060423,2.233689547,1.981032729,1.028127074,0.560634613,1.117976665,1.508559346,1.132225752,0.9555488825,1.037926435,1.115177035,1.269095421,1.38763988,0.9989748001,0.6949332356,0.6888993979,0.6406172514,0.6302660704,0.7253243923,0.8349590302,0.5412501097,1.094981313,0.9923931956,1.211054206,0.9584532976,1.016671777,0.9769804478,0.9789376259,1.475001097,1.025838017,1.104582667,1.247021437,1.521896601,1.267623901,0.6675297618,0.6802716255,0.8495801091,1.377541423,1.185901642,1.21848464,0.9516995549,1.259511709,1.622966051,1.583341241,1.473980069,0.9715916514,0.5705400705,0.2720115185,0.3165897429,0.6358931661,0.3528228402,0.2763262391,0.390080452,0.2189859301,0.262380302,0.4447068572,0.3307688832,0.3963445425,0.5643357635,0.9930775762,0.9614806771,1.0039711,1.486724854,1.399393082,1.497462153,1.325615525,0.982323885,1.073943257,1.223437667,0.8643165231,0.8127480149,0.7510465384,1.066862583,1.307875633,1.311279535,0.9025546908,0.3701216578,0.308496356,0.4589780569,0.9563311338,0.7812971473,0.4992752373,0.941239059,0.6068190932,0.5766541362,0.4501454234,0.3837558627,0.2988314927,0.2150010914,0.1380294263,0.2093425393,0.2016358376,0.2441762537,0.1749126911,0.06563723087,0.07310169935,0.1241317764,0.06845349818,0.06530878693,0.04871468619,0.2058454752,0.08517186344,0.1372145861,0.1345925629,0.0502596423,0.02992968634,0.06383892149,0.07437728345,0.08734501898,0.186839208,0.2518648505,0.272977531,0.2356941849,0.3925141394,0.1567412764,0.2633358836,0.3155617118,0.3472013474,0.4927531779,0.2218462527,0.2660708725,0.2173468024,0.1137073934,0.1344783455,0.08586739749,0.1487740427,0.08143097907,0.0718075186,0.07846868783,0.08286017925,0.1186035722,0.1360616833,0.111208491,0.1451065689,0.1162160859,tyakana
0.5526344776,0.6961161494,1.093941689,0.6987270117,1.787406206,2.055056334,0.9662052989,0.7016681433,1.027484417,3.336947918,3.37507844,1.402841926,1.007688761,2.088101625,1.410595179,1.494493365,0.8370406032,2.741982698,3.093425989,2.319241285,2.798577309,1.811424613,3.442748547,2.899057627,2.585773706,4.237789631,2.391263008,4.180142879,2.118988514,3.096501589,4.19230938,2.461406231,3.485328674,0.9925993085,1.613867879,2.613570452,1.974212885,1.062066913,0.919479847,2.29756999,3.49689126,2.969249725,1.306477904,0.8452646732,2.38503933,3.648469448,2.258349895,1.446414113,1.512024283,3.066559076,4.633300304,3.132650137,1.55369544,1.408166528,3.450726986,3.962861776,2.198128462,0.9581392407,0.7114441991,2.033116817,3.407184362,1.994690299,0.9073436856,1.018276811,1.668591261,2.323457003,1.549542546,0.4451150894,0.3940156102,0.5804550052,1.455014825,1.396092415,0.46455881,0.5242920518,1.231044292,1.764178038,1.245138764,0.4393033683,0.4844264984,0.7777865529,1.395456433,0.9113788605,0.4888158441,0.440875262,0.5379956365,0.6123183966,0.8464909792,0.7361574173,0.5000708103,0.3994014561,0.500710547,1.007328629,0.6071187258,0.3520073891,0.5461682677,0.893468678,1.694808125,0.7239383459,0.2078603357,0.5344347358,1.230708361,1.157472253,0.6951668262,0.4238912463,1.142361522,1.37663877,1.625102162,0.6870581508,0.3517567813,0.8873445392,1.660776019,1.306454062,0.4223981798,0.2331556231,0.3047850132,0.3256503046,0.2633261085,0.2186692655,0.07745750248,0.2820807993,0.6570618153,0.5698375106,0.295132935,0.335675478,0.648848474,1.106147289,1.478173852,1.21536696,0.5782517791,0.9208363295,1.261144161,1.86071682,1.508748531,0.8083275557,0.7221676707,0.685967803,1.150634885,1.272005439,0.8250739574,0.9040002227,0.9395014048,1.350160241,1.023597121,0.3454083502,0.8693183661,1.369422555,1.645793915,1.282128692,0.473512888,0.9509785175,1.030701995,1.030026793,0.6237957478,0.3506267369,0.3378966153,0.3405944407,0.3812022507,0.1922827512,0.2835786641,0.1893226951,0.05452845991,0.07421454787,0.05147678033,0.05861981586,0.03884753212,0.04158871621,0.02450793982,0.05220461264,0.03766352311,0.008536746725,0.02756456845,0.02545867674,0.03060366958,0.06605625153,0.05603634939,0.09969794005,0.07768800855,0.07764200866,0.08042675257,0.03199642152,0.05141336098,0.08391899616,0.1146150827,0.07975297421,0.07398311794,0.07277073711,0.05455203354,0.03577592596,0.03952412307,0.07172639668,0.09629674256,0.04689365998,0.02628618665,0.02786281705,0.02657785453,0.05534512177,0.07183942944,0.04322147742,0.03295941278,0.04054123908,tyakana
0.3951231241,0.6930075288,1.30463028,0.9027392864,2.667457581,2.597826958,1.435480475,1.528568268,1.894968033,3.873024225,3.74627161,1.297043085,1.554665327,3.093413591,2.548736572,1.747202396,1.731364489,1.526180387,3.564322472,2.407077074,3.094388247,2.410429955,3.096259356,3.557251453,2.535860777,4.517647266,2.746301174,4.384821415,3.177023411,2.559341669,3.643444777,2.222962618,3.873250723,1.608298898,1.720869184,2.481823921,1.662494421,2.136318922,1.402556777,2.08284688,3.581537485,4.128726006,2.891285896,1.649224281,2.228495359,3.538862944,4.133432865,2.763241291,1.894195318,2.915480137,4.719570637,4.504639626,2.012049198,1.419927835,2.71868372,3.842451334,3.108758926,1.258208632,0.8707829714,1.452385306,3.226331711,2.999242544,1.197535157,0.6342864037,0.8888540268,1.556982517,1.856312871,0.7768825889,0.424428463,0.459443897,0.8256829977,1.636053205,0.9025825262,0.6633123755,0.9442498088,0.9065688252,0.9667543173,0.733063817,0.6637071967,0.6615567207,0.8380204439,0.583673656,0.6025169492,0.8271209598,0.8664652705,0.6899446845,0.756195724,1.439761758,1.097441435,0.8414410353,0.7162699699,1.011405706,1.786818981,0.8862016201,0.6897341609,0.7641934156,1.276265621,2.507906914,1.064164996,0.4993382692,0.5565633774,1.351979375,2.185026884,1.181737304,0.4354553521,0.8337603211,1.715139031,1.563108563,0.548597455,0.2609429359,0.7764473557,0.7786081433,0.6220190525,0.15164271,0.1940851361,0.1611771584,0.2237511873,0.2569749653,0.08095740527,0.1774947792,0.2348344177,0.4069617689,0.5790744424,0.4001455903,0.3509341776,0.7191163301,1.207658291,1.822631001,1.222304225,0.9136490822,1.117951632,1.29087472,1.920235991,1.433227539,0.9921650887,0.5361071825,0.9044615626,1.343122244,1.440613866,1.260178328,0.7671251297,0.404914856,0.7188913822,0.6340753436,0.8570415974,0.5760167241,0.693211019,0.9390839338,0.6949151754,0.5500172377,0.3707133234,0.3278234005,0.2598918378,0.1902759075,0.1146670133,0.07797121257,0.06634551287,0.08730313182,0.1517983973,0.07278262824,0.03116298281,0.0437403284,0.02116141468,0.03214070201,0.02441587672,0.04323273525,0.02406390198,0.01646004245,0.01889082789,0.03568061814,0.02720339783,0.0478371419,0.08694284409,0.06812658906,0.08863333613,0.11977157,0.09792201221,0.1306866407,0.05807091668,0.0842923075,0.2075398564,0.1216259152,0.1434847414,0.0940297842,0.1076297387,0.1411577761,0.09781060368,0.04242957011,0.1034618095,0.09666680545,0.05088959262,0.08879354596,0.1057767868,0.06038805842,0.05525257438,0.04829789698,0.1107695997,0.1035202295,0.07843814045,0.05688878894,tyakana
1.920276999,1.97208488,2.496679783,2.269484043,3.966941118,3.484103441,2.544113636,2.031793594,2.801244974,4.818321705,4.493477821,2.300593376,2.180356503,3.30608058,3.436434031,2.417715549,1.895372272,3.176704168,4.080252171,3.210043907,3.957566023,3.011183977,3.175369024,4.25084734,3.137140751,4.98552227,3.092317581,4.198366165,4.432302475,3.468457937,4.4852705,2.191271544,3.666241884,2.613908291,2.48466754,3.450494528,2.454851627,3.533391714,2.661640167,3.019660473,4.034196377,3.8214643,3.960316896,2.587837696,3.17471242,4.317382336,4.530226707,3.952533484,3.36501956,4.017794609,5.039478779,5.076280594,3.671103001,2.760388613,3.140702009,3.629709482,3.753823996,2.260220766,2.266425371,2.400075674,3.597382307,3.649293661,1.989870906,1.853856802,2.624999523,3.162111282,3.04164362,1.395279408,1.285962462,1.142958164,2.100195408,2.536073923,1.260990024,1.327282667,2.702459574,2.679761887,2.497788429,1.917634606,1.738939285,2.428072453,2.251378775,2.119816303,1.439279079,1.720088243,2.093143463,1.681928754,1.946918964,1.582184434,2.235237837,1.573287368,1.503867984,1.423380017,1.349826455,2.453892946,1.974110961,1.64932096,1.822148681,2.211665869,2.484634161,1.291119099,1.98692131,2.403868198,3.070425034,2.306075573,1.77090621,1.965734005,2.320391655,2.427643061,1.849031687,0.9930529594,1.629700303,1.334275126,1.207771659,0.4937018454,0.5990493894,0.4760192037,0.4914791882,0.8591512442,0.3708971441,0.7035459876,0.8446415067,1.004027486,1.160835624,0.8974050879,0.7716606855,1.46710062,1.672937989,2.575948,1.590999007,1.182177424,2.136883259,1.900749445,2.63122201,1.87412405,1.033344626,1.47432816,0.9329422712,2.005170584,1.61017251,1.340878487,1.341055036,1.034421563,1.56254971,1.009332538,1.257430196,1.068794966,1.187195897,1.57447207,1.16229403,0.8894354701,0.8520986438,0.9182260633,0.8500292301,0.4835243821,0.344032675,0.3872993588,0.292560637,0.3444404006,0.3034318388,0.2330772132,0.0940355137,0.130507037,0.04666395485,0.05270224437,0.03967032209,0.05570695922,0.04720215499,0.08031632006,0.07531357557,0.07776395977,0.07332957536,0.05223114043,0.06531013548,0.05677903816,0.06578404456,0.06412883103,0.0906817168,0.1089643613,0.05820129067,0.05060328171,0.04225203022,0.05344605818,0.07004681975,0.07699896395,0.08215530962,0.05644587427,0.03219677508,0.06296744943,0.06778092682,0.02511470951,0.04038707912,0.02445959859,0.03273930773,0.01358910929,0.0218504183,0.0267313011,0.0146694351,0.01430697087,0.01243154611,0.01156500541,tyakana
1.11808157,1.494858623,1.910972238,1.920262933,3.780272961,2.532911539,2.267643452,1.769899011,3.300916195,4.678227901,3.172958612,1.879489303,2.19504714,2.948661566,2.927408218,1.65079248,1.594207406,2.758210659,3.849302292,3.6254282,2.274982691,2.815462828,2.789316177,2.992663383,3.925188541,4.175888538,4.326569557,3.097699165,4.240414619,4.624229908,3.852950096,2.812307835,2.599560022,3.458542824,3.388543367,3.320439339,2.355980158,2.482007742,3.536733866,3.264905691,3.241343975,2.499428272,3.092920065,3.856545448,3.5307374,3.61405158,3.042680025,3.772322178,4.021076679,3.811465025,3.846392155,3.828701496,3.950798512,4.18216753,3.171178341,3.079256773,3.108366966,3.196057796,2.632702589,1.912392497,2.428360224,2.200134993,2.92484045,2.548283577,1.557959199,1.836477995,1.787612557,2.069525957,1.955095887,1.632887006,1.508022904,2.166570663,2.044101954,1.506266713,1.409806609,1.554414153,1.854660988,1.726547956,1.205329776,0.8006805182,1.158015966,1.39855206,1.025426269,1.208461642,0.5556519032,0.9547928572,1.37160635,1.519414425,1.258872271,1.275103807,1.591698408,1.425482035,1.973174691,1.915844321,1.778040051,1.826102257,1.8343817,1.738064289,1.213068128,1.954345226,1.625062346,1.639090538,1.200903893,1.13544488,1.388465643,1.455608964,1.723121166,1.188053012,0.8672400117,1.257289529,0.9856164455,1.007454276,1.1547966,0.7237423062,1.041996598,0.6047377586,0.7322823405,0.4426118433,0.5403279662,0.4468400478,1.167000651,0.936691165,0.9507663846,0.6824126244,1.040756106,1.244077206,0.9534832239,1.394877434,1.274842858,0.88741678,1.230243564,0.9117849469,1.059946895,0.8932572603,0.8605900407,0.7882987261,0.5314275026,0.5446013212,0.527205348,0.3463686705,0.6248571873,0.3444474936,0.2625178695,0.2502111793,0.2208348364,0.1517110616,0.152605176,0.1083552092,0.3140853047,0.3229801357,0.218043685,0.2360667288,0.2571349144,0.3618382812,0.3658977449,0.4283151031,0.3087360859,0.4174058437,0.4258603156,0.3545815945,0.4121026695,0.2488860488,0.2764252722,0.2792009115,0.211520955,0.1383682191,0.1065923721,0.06064109132,0.04501391575,0.08756460994,0.04836372659,0.06094390526,0.04383051395,0.08734441549,0.03762576357,0.03821914271,0.03997755796,0.02968888544,0.07184302062,0.0366402939,0.03000770323,0.02717130445,0.03468867391,0.05172105134,0.09703497589,0.155352518,0.09854198992,0.09194581211,0.1034393087,0.1108269691,0.08216568828,0.08060725033,0.09762453288,0.06058996916,0.05713546276,0.07357341796,0.03990327194,0.0527240783,0.04785428941,0.0503375791,tyakana
